recommendation,feature_index,variable,label,source,clinical_category,summary_mode,valid_fraction,hourly_coverage,point_biserial_corr,auroc,auprc,ap_lift_over_prevalence,mutual_information,univariate_relevance_score,correlation_cluster_id,correlation_cluster_size,mrmr_rank,mrmr_score,elasticnet_selection_probability,elasticnet_mean_abs_coefficient,rfecv_selected,consensus_score,physiology_direction_hint
review,57,chartevents::227443::HCO3 (serum)::valuenum,HCO3 (serum),chartevents,chart_other,observed_fraction,1.0,0.05384974926710129,-0.09625918361501284,0.41691991116803084,0.12256938011777375,0.8761198115370281,0.0048710620734058185,0.42441122109931123,9,19,67.0,0.3533991554088391,0.875,0.1609691300734994,False,0.6188556243943094,
review,82,chartevents::225664::Glucose finger stick (range 70-100)::valuenum,Glucose finger stick (range 70-100),chartevents,bedside_glucose,observed_fraction,1.0,0.05810993164777756,-0.06379262874017769,0.43818398626484517,0.12576979631637097,0.8989962267890332,0.005253054035998295,0.3698691112537603,36,1,87.0,0.3317604506676285,1.0,0.08009139222558588,False,0.6184876150965581,
review,52,chartevents::227442::Potassium (serum)::valuenum,Potassium (serum),chartevents,chart_other,observed_fraction,1.0,0.05674875155091286,-0.08664934280580089,0.4199417253392831,0.12384516857845862,0.8852390837782872,0.0060487017493982,0.41427432713220985,9,19,92.0,0.3254265213052163,0.9375,0.31504449509084226,False,0.6076828357740716,
review,109,labevents::52172::RDW-SD::valuenum,RDW-SD,labevents,lab_other,max,0.3053615960099751,0.020417705178260803,0.09576748807687797,0.5598647347570119,0.17317274076326217,1.2378301077730505,0.02682825399369637,0.40219228364314197,49,1,54.0,0.3842466095115636,0.9875,0.037014394512516445,False,0.5904545973821123,
review,62,chartevents::225677::Phosphorous::valuenum,Phosphorous,chartevents,chart_other,observed_fraction,1.0,0.05114297568798065,-0.0949386736839153,0.4191504654788983,0.12303138525658595,0.8794222012101778,0.006707180043345806,0.42675969328599445,9,19,60.0,0.3672279858723907,0.75,0.13991247080266475,False,0.5895870477707446,
review,64,chartevents::220546::WBC::valuenum,WBC,chartevents,chart_other,observed_fraction,1.0,0.046560682356357574,-0.07564542106675647,0.43296114144015496,0.12701194288781092,0.9078750284850656,0.003330804757476491,0.38039721218386413,22,3,102.0,0.30618034949149764,0.9375,0.12262365269998554,False,0.5867670131175249,
review,159,chartevents::225667::Ionized Calcium::valuenum,Ionized Calcium,chartevents,chart_other,observed_fraction,1.0,0.010780340991914272,0.08200603398538654,0.5409283814213632,0.15906236276881955,1.136969830130065,0.002143352690385125,0.3472081325260655,74,2,112.0,0.2908640129192579,1.0,0.35970316659659146,False,0.5848076010481422,
review,72,labevents::51274::PT::valuenum,PT,labevents,lab_coagulation,max,0.6374064837905237,0.0370635911822319,0.06732760200789575,0.5676274426330772,0.16425762339701006,1.1741052938003749,0.012392492858788184,0.37408528257067813,29,2,69.0,0.34894263721369134,0.9375,0.06831929464242421,False,0.5840979535803633,
review,10,chartevents::220181::Non Invasive Blood Pressure mean::valuenum,Non Invasive Blood Pressure mean,chartevents,vital_blood_pressure,observed_fraction,1.0,0.517149806022644,-0.14854033237485523,0.3743649506509159,0.11391673446468681,0.8142711322698648,0.017974391157045355,0.5579625561081278,6,3,23.0,0.49319688585822136,0.4625,0.02564054508693516,False,0.5824828528539437,low_or_high_may_indicate_instability
review,27,labevents::50868::Anion Gap::valuenum,Anion Gap,labevents,lab_metabolic,last,0.8759351620947631,0.06262988597154617,0.06866093234704411,0.5455495728139337,0.15794116365121422,1.1289555547974492,0.002203097654470465,0.3605482624242939,11,1,86.0,0.33354985517391034,0.925,0.02474419731661328,False,0.5818601454743989,
review,141,labevents::50808::Free Calcium::valuenum,Free Calcium,labevents,lab_electrolyte,observed_fraction,1.0,0.01307668350636959,0.07330853025659563,0.5417998784426394,0.15718527814184882,1.1235525229034113,0.0013979969129023218,0.33597561672855025,74,2,120.0,0.2795926577367662,1.0,0.2568625811487436,False,0.5728356957712533,
review,59,chartevents::220545::Hematocrit (serum)::valuenum,Hematocrit (serum),chartevents,chart_other,observed_fraction,1.0,0.05079488828778267,-0.06837955651162815,0.43429157951696457,0.1268461802704456,0.9066901655694954,0.006554735868228523,0.38326290342810704,22,3,97.0,0.31665516038064895,0.8625,0.054345123831626554,False,0.5705030645768192,
review,246,chartevents::229357::Absolute Count - Neuts::valuenum,Absolute Count - Neuts,chartevents,chart_other,min,0.05336658354114713,0.0024106400087475777,0.09968652845537075,0.5972167862578821,0.20429613441119268,1.4602985721726964,0.020402658772401994,0.39302841193664545,131,2,55.0,0.3834388267488282,1.0,0.101835353023489,False,0.5651806658060761,
review,30,labevents::51265::Platelet Count::valuenum,Platelet Count,labevents,lab_cbc,min,0.8629675810473816,0.0559590607881546,-0.034723828780952364,0.46340157557261086,0.12069576776836974,0.862727323977117,0.012336250821525674,0.31788297975217666,14,1,108.0,0.29587675953894577,0.9875,0.047916758921928704,False,0.562857888589531,
review,332,labevents::51455::Polys::valuenum,Polys,labevents,lab_other,max,0.026059850374064837,0.0011169991921633482,-0.09183265882174556,0.400259067357513,0.06940884213848214,0.49613093934993474,0.04918959617963381,0.3872195873554707,240,1,56.0,0.3783008587458196,1.0,0.10677588351536542,False,0.5596320762978111,
review,32,labevents::51250::MCV::valuenum,MCV,labevents,lab_other,slope,0.09638403990024938,0.055304449051618576,0.06053421015525346,0.5634015594541911,0.20183221085876327,1.4426865695965077,0.02288838459677134,0.3749164488374676,16,1,61.0,0.36566711797528834,1.0,0.05883817975409329,False,0.5575972096090072,
