feature_index,variable,label,source,itemid,value_source,clinical_category,summary_mode,hourly_coverage,valid_n,valid_fraction,positive_n,negative_n,variance,mean_positive,mean_negative,abs_mean_difference,point_biserial_corr,abs_point_biserial_corr,auroc,auroc_abs,auprc,ap_lift_over_prevalence,mutual_information,possible_leakage_flag,static_like_flag,physiology_direction_hint,univariate_relevance_score,correlation_cluster_id,correlation_cluster_size,standardized_variance_diagonal,mrmr_rank,mrmr_score,mean_abs_corr_with_previous_selected,lambda_redundancy,elasticnet_selection_probability,elasticnet_mean_abs_coefficient,elasticnet_successful_bootstraps,elasticnet_n_requested_bootstraps,rfecv_selected,rfecv_rank,mrmr_rank_score,component_relevance,component_stability,component_mrmr,component_coverage,component_rfecv,penalty_leakage,penalty_static,penalty_sparse,penalty_low_relevance,consensus_score,recommendation,recommendation_order
94,labevents::50804::Calculated Total CO2::valuenum,Calculated Total CO2,labevents,50804,valuenum,lab_blood_gas_respiration,observed_fraction,0.027150873094797134,8020,1.0,1122,6898,0.002313796430826187,0.03884432464838028,0.02524886280298233,0.01359546184539795,0.09804264708263383,0.09804264708263383,0.5828844703753031,0.5828844703753031,0.17123135406152995,1.2239531725253745,0.00744756142706704,False,False,,0.4403505402399809,40,5,1.0001246884870958,52.0,0.38763200352097443,0.10543707343801287,0.5,0.275,0.00928627519784142,80.0,80.0,False,,0.7258064516129032,0.4403505402399809,0.275,0.7258064516129032,1.0,0.0,0.0,0.0,0.0,0.0,0.4597664523945749,review,3
58,chartevents::227073::Anion gap::valuenum,Anion gap,chartevents,227073,valuenum,chart_other,observed_fraction,0.0538133829832077,8020,1.0,1122,6898,0.0016729928320273757,0.044154781848192215,0.05538440868258476,0.011229626834392548,-0.09523618574947464,0.09523618574947464,0.41748027923048814,0.5825197207695119,0.12273000891904944,0.877267978191423,0.005101999950179126,False,False,,0.4234726735022754,9,19,1.0001247158601658,72.0,0.34724394714408885,0.15245745271637312,0.5,0.325,0.098362638335675,80.0,80.0,False,,0.6182795698924731,0.4234726735022754,0.325,0.6182795698924731,1.0,0.0,0.0,0.0,0.0,0.0,0.44819771602917724,review,3
212,chartevents::226540::Hematocrit (whole blood - calc)::valuenum,Hematocrit (whole blood - calc),chartevents,226540,valuenum,chart_other,slope,0.006676018238067627,200,0.02493765586034913,25,175,0.7061854600906372,0.08324487507343292,-0.002133271424099803,0.08537814649753273,0.03360054413758964,0.03360054413758964,0.4979428571428571,0.502057142857143,0.25429976465009724,1.8177220253955257,0.04241116916669396,False,False,,0.331526521231513,133,1,1.0001246545635225,96.0,0.31679700308591663,0.029459036291192724,0.5,0.8,0.02558598699833965,80.0,80.0,False,,0.489247311827957,0.331526521231513,0.8,0.489247311827957,0.02493765586034913,0.0,0.0,0.0,0.0,0.0,0.4398011843210802,review,3
51,chartevents::220645::Sodium (serum)::valuenum,Sodium (serum),chartevents,220645,valuenum,chart_other,observed_fraction,0.05678512156009674,8020,1.0,1122,6898,0.0019712280482053757,0.04716280475258827,0.05835024639964104,0.011187441647052765,-0.08740696209827396,0.08740696209827396,0.4197776332389094,0.5802223667610906,0.12365974084233795,0.883913655575357,0.006469220084385663,False,False,,0.41650372758281834,9,19,1.0001247581413637,81.0,0.336974110771721,0.1590592336221946,0.5,0.3,0.04177872051513987,80.0,80.0,False,,0.5698924731182795,0.41650372758281834,0.3,0.5698924731182795,1.0,0.0,0.0,0.0,0.0,0.0,0.4289296128985014,review,3
105,chartevents::220587::AST::valuenum,AST,chartevents,220587,valuenum,chart_other,min,0.015523690730333328,2523,0.3145885286783042,364,2159,1035075.875,342.6153869628906,145.34437561035156,197.27101135253906,0.06812977871744355,0.06812977871744355,0.5837428551069125,0.5837428551069125,0.19006946233838556,1.3586070302619004,0.008881833524917448,False,False,,0.33900180417707554,42,2,1.0001247050272204,100.0,0.3071179467319612,0.06376771489022867,0.5,0.6625,0.061407345958286896,80.0,80.0,False,,0.467741935483871,0.33900180417707554,0.6625,0.467741935483871,0.3145885286783042,0.0,0.0,0.0,0.0,0.0,0.42545778121772726,review,3
91,labevents::50878::Asparate Aminotransferase (AST)::valuenum,Asparate Aminotransferase (AST),labevents,50878,valuenum,lab_other,min,0.018375935032963753,2846,0.3548628428927681,428,2418,909485.8125,303.25,136.83787536621094,166.41212463378906,0.06237379487495954,0.06237379487495954,0.5795977211412846,0.5795977211412846,0.1938421348271945,1.3855739049145277,0.011894489834577637,False,False,,0.3466556014089112,42,2,1.0001247853166373,95.0,0.31946022767279925,0.05439074747222393,0.5,0.6,0.060206556464981985,80.0,80.0,False,,0.4946236559139785,0.3466556014089112,0.6,0.4946236559139785,0.3548628428927681,0.0,0.0,0.0,0.0,0.0,0.41840769589474586,review,3
75,chartevents::227467::INR::valuenum,INR,chartevents,227467,valuenum,chart_other,slope,0.03226828947663307,277,0.034538653366583544,44,233,860176.875,-0.014726445078849792,66.34954071044922,66.36426715552807,-0.026155619435571507,0.026155619435571507,0.41426063207179087,0.5857393679282091,0.1514526393221281,1.0825759067410583,0.03815695848596623,False,False,,0.34169370780331,31,2,1.0001246430834327,79.0,0.3405171256281202,0.002353164350379581,0.5,0.65,0.015342560051794862,80.0,80.0,False,,0.5806451612903225,0.34169370780331,0.65,0.5806451612903225,0.034538653366583544,0.0,0.0,0.0,0.0,0.0,0.4170910099357159,review,3
194,"labevents::50810::Hematocrit, Calculated::valuenum","Hematocrit, Calculated",labevents,50810,valuenum,lab_cbc,slope,0.008790523745119572,253,0.03154613466334165,33,220,0.6365951895713806,-0.4665278196334839,-0.14335103332996368,0.3231767863035202,-0.13641316587833346,0.13641316587833346,0.3822314049586777,0.6177685950413223,0.1520343252816105,1.0867337689469843,0.019378322742499954,False,False,,0.42537258623217694,116,2,1.0001246858323731,47.0,0.4008934047649801,0.04895836293439368,0.5,0.45,0.040386464635957964,80.0,80.0,False,,0.7526881720430108,0.42537258623217694,0.45,0.7526881720430108,0.03154613466334165,0.0,0.0,0.0,0.0,0.0,0.4163040237445894,review,3
29,labevents::51222::Hemoglobin::valuenum,Hemoglobin,labevents,51222,valuenum,lab_cbc,observed_fraction,0.05646820366382599,8020,1.0,1122,6898,0.0015527437208220363,0.05262180417776108,0.05709385126829147,0.0044720470905303955,-0.03936762450342565,0.03936762450342565,0.46432611896599757,0.5356738810340025,0.1329395070283812,0.9502449611119583,0.002195615719051247,False,False,,0.31352256270630097,13,4,1.0001247304345562,143.0,0.23899389449812444,0.14905733641635305,0.5,0.575,0.03925178160134237,80.0,80.0,False,,0.23655913978494625,0.31352256270630097,0.575,0.23655913978494625,1.0,0.0,0.0,0.0,0.0,0.0,0.41386859676887955,review,3
131,labevents::50954::Lactate Dehydrogenase (LD)::valuenum,Lactate Dehydrogenase (LD),labevents,50954,valuenum,lab_metabolic,last,0.010567331686615944,1729,0.21558603491271822,240,1489,1698701.125,747.8270874023438,489.0362548828125,258.79083251953125,0.06865123298545615,0.06865123298545615,0.595149149317215,0.595149149317215,0.18803709483272882,1.3440797687687034,0.031668720789858495,False,False,higher_may_indicate_shock_or_stress,0.4010721056304474,68,2,1.0001246693875323,57.0,0.3740224540049931,0.05409930325090852,0.5,0.4375,0.05207860927766887,80.0,80.0,False,,0.6989247311827957,0.4010721056304474,0.4375,0.6989247311827957,0.21558603491271822,0.0,0.0,0.0,0.0,0.0,0.41291518141696515,review,3
